StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9_1,Q9_2,Q9_3,Q11_1,Q11_2,Q11_3,Q11_4,Q11_5,Q10,Q12,Q13,Q14_1,Q15,Q16_0_GROUP,Q16_1_GROUP,Q16_0_1_RANK,Q16_0_2_RANK,Q16_0_9_RANK,Q16_0_3_RANK,Q16_0_4_RANK,Q16_0_5_RANK,Q16_0_7_RANK,Q16_0_14_RANK,Q16_0_15_RANK,Q16_1_1_RANK,Q16_1_2_RANK,Q16_1_9_RANK,Q16_1_3_RANK,Q16_1_4_RANK,Q16_1_5_RANK,Q16_1_7_RANK,Q16_1_14_RANK,Q16_1_15_RANK,Q17,Q18_1,Q18_2,Q19,Q20,Q21_1,Q21_2,Q22_1_x,Q22_1_y,Q22,Q7 - Topics
9/2/2019 11:39:55,9/2/2019 11:47:09,IP Address,131.212.249.8,100,433,True,9/2/2019 11:47:10,R_bCTr2Q4ULgbvgUp,,,,,44.9763946533203125,-93.2239990234375,anonymous,EN,"I consent, begin the study",65-74 years old,Female,White,Graduate or professional degree,"$65,000 - $79,999",55320,Rural,5,5,5,2,4,3,5,5,"Water softeners
 ,Bottled Water
 ",10,Phosphorus,2,"Algae blooms,Death of fish and other aquatic life,Waterborne pathogens,Disease from consumption,Skin rashes with contact","Agriculture,Urban Runoff (storm drains),Dish-washing Detergent",Atmospheric Deposition,1,,,,,2,,3,,,,1,,,,,,,Application of fertilizers,5,4,News outlets,Consumer,3,3,289,505,Central Minnesota,Unknown
8/28/2019 17:41:15,8/28/2019 17:48:32,IP Address,131.212.251.127,100,436,True,8/28/2019 17:48:32,R_UJRnmvDPFOFBsgF,,,,,44.9763946533203125,-93.2239990234375,anonymous,EN,"I consent, begin the study",45-54 years old,Male,White,Bachelor's degree,"$105,000 or more",55376,Suburban,5,2,5,2,3,3,4,5,"Water purifiers/filter
 ,Water cooler tanks (e.g. Culligan Water)
 ,Water softeners
 ",10,Pesticides,0,"Toxic drinking water,Algae blooms",,,,,,,,,,,,,,,,,,,,,I don’t know,2,2,Other,,,2,399,616,The Twin-Cities Metro Area,Unknown
8/28/2019 16:28:28,8/28/2019 16:35:46,IP Address,131.212.249.206,100,438,True,8/28/2019 16:35:47,R_3OqzbAQcJOdRuv8,,,,,44.9763946533203125,-93.2239990234375,anonymous,EN,"I consent, begin the study",55-64 years old,Female,White,Bachelor's degree,"$105,000 or more",55125,Suburban,5,5,5,1,3,3,5,5,"Water softeners
 ",10,Pesticides,0,"Toxic drinking water,Algae blooms,Death of fish and other aquatic life,Disease from consumption,Skin rashes with contact","Agriculture,Human Waste Products,Commercial/Industrial Waste","Dish-washing Detergent,Individual Sewage Systems",1,,,2,3,,,,,,,,,,,,1,2,Application of fertilizers,5,5,News outlets,Consumer,3,3,189,632,Southwest Minnesota,Unknown
9/2/2019 10:31:51,9/2/2019 10:39:14,IP Address,131.212.250.22,100,443,True,9/2/2019 10:39:14,R_3FJ8FmEAWpEwV83,,,,,44.9763946533203125,-93.2239990234375,anonymous,EN,"I consent, begin the study",55-64 years old,Female,White,Associate's Degree,"$105,000 or more",55376,Rural,5,5,5,3,3,5,5,5,"Water purifiers/filter
 ,Water softeners
 ,Bottled Water
 ",10,Phosphorus,4,"Toxic drinking water,Algae blooms,Death of fish and other aquatic life,Waterborne pathogens,Disease from consumption,Skin rashes with contact","Agriculture,Commercial/Industrial Waste,Food/Garbage Disposal Waste,Urban Runoff (storm drains)","Dish-washing Detergent,Human Waste Products,Individual Sewage Systems,Stream Bank Erosion",1,3,,,2,4,,,,,,,2,,,4,1,3,Cropland runoff,5,5,Government reports,Consumer,5,5,329,498,Central Minnesota,Unknown
8/28/2019 19:04:03,8/28/2019 19:11:28,IP Address,131.212.251.252,100,444,True,8/28/2019 19:11:28,R_1CwEcPIqodGjLz8,,,,,44.9763946533203125,-93.2239990234375,anonymous,EN,"I consent, begin the study",45-54 years old,Female,White,Bachelor's degree,"$105,000 or more",55406,Urban,2,3,4,1,2,3,3,2,I don't use any of these on a regular basis,5,Phosphorus,2,"Algae blooms,Death of fish and other aquatic life,Skin rashes with contact","Stream Bank Erosion,Food/Garbage Disposal Waste,Human Waste Products,Agriculture,Commercial/Industrial Waste","Urban Runoff (storm drains),Dish-washing Detergent,Individual Sewage Systems,Atmospheric Deposition",4,2,,3,5,,1,,,,,4,,,1,,2,3,Application of fertilizers,4,4,News outlets,Consumer,2,4,250,746,Southwest Minnesota,Unknown
9/2/2019 10:05:40,9/2/2019 10:13:05,IP Address,131.212.250.108,100,444,True,9/2/2019 10:13:05,R_1pllkePcQyj1gA8,,,,,44.9763946533203125,-93.2239990234375,anonymous,EN,"I consent, begin the study",55-64 years old,Male,White,Bachelor's degree,"$45,000 - $64,999",56368,Rural,4,4,4,5,2,2,5,5,,6,Nitrogen ,3,Death of fish and other aquatic life,"Individual Sewage Systems,Urban Runoff (storm drains)",,,,,,,2,,,1,,,,,,,,,,Cropland runoff,3,1,Other,Producer/Farmer,,2,395,601,The Twin-Cities Metro Area,Unknown
8/28/2019 15:35:00,8/28/2019 15:42:27,IP Address,131.212.251.99,100,447,True,8/28/2019 15:42:28,R_1FJqDEP7gzHInTJ,,,,,44.9763946533203125,-93.2239990234375,anonymous,EN,"I consent, begin the study",55-64 years old,Female,White,Bachelor's degree,"$105,000 or more",55108,Urban,5,5,5,5,5,5,5,5,"Water purifiers/filter
 ,Water softeners
 ",10,Phosphorus,2,"Algae blooms,Death of fish and other aquatic life,Flooding","Human Waste Products,Food/Garbage Disposal Waste,Stream Bank Erosion,Individual Sewage Systems,Urban Runoff (storm drains),Agriculture,Commercial/Industrial Waste","Dish-washing Detergent,Atmospheric Deposition",6,2,,1,7,5,3,,4,,,2,,,,,1,,Application of fertilizers,3,3,News outlets,Consumer,4,3,392,605,The Twin-Cities Metro Area,Unknown
9/2/2019 12:18:44,9/2/2019 12:26:12,IP Address,131.212.251.198,100,447,True,9/2/2019 12:26:12,R_3hyYpmazxC04S1j,,,,,44.9763946533203125,-93.2239990234375,anonymous,EN,"I consent, begin the study",55-64 years old,Male,White,Associate's Degree,"$65,000 - $79,999",55418,Urban,4,4,5,4,5,5,5,4,I don't use any of these on a regular basis,10,Nitrogen ,3,"Toxic drinking water,Algae blooms,Death of fish and other aquatic life,Disease from consumption,Skin rashes with contact","Agriculture,Commercial/Industrial Waste,Dish-washing Detergent",Atmospheric Deposition,1,,,,2,,,3,,,,1,,,,,,,Application of fertilizers,5,4,News outlets,Consumer,3,4,202,351,Northwestern Minnesota,Unknown
9/2/2019 11:48:12,9/2/2019 11:55:41,IP Address,131.212.250.15,100,448,True,9/2/2019 11:55:41,R_Q5mDG4CnZ417uMN,,,,,44.9763946533203125,-93.2239990234375,anonymous,EN,"I consent, begin the study",25-34 years old,Female,White,Graduate or professional degree,"$105,000 or more",55068,Suburban,5,5,5,3,3,3,5,5,"Water softeners
 ,Bottled Water
 ",3,Bacteria,,"Toxic drinking water,Death of fish and other aquatic life,Heavy Metal Contamination","Commercial/Industrial Waste,Human Waste Products,Food/Garbage Disposal Waste","Dish-washing Detergent,Individual Sewage Systems",,3,,2,1,,,,,,,,,,,,1,2,I don’t know,3,3,News outlets,Consumer,3,3,426,317,Northeastern Minnesota,Unknown
8/28/2019 16:29:04,8/28/2019 16:36:34,IP Address,131.212.250.3,100,450,True,8/28/2019 16:36:34,R_2E16cvzEJCdkkTa,,,,,44.9763946533203125,-93.2239990234375,anonymous,EN,"I consent, begin the study",45-54 years old,Female,White,Bachelor's degree,"$105,000 or more",55044,Suburban,5,5,5,3,5,5,5,5,"Water softeners
 ,Bottled Water
 ",10,Bacteria,0,"Toxic drinking water,Algae blooms,Death of fish and other aquatic life,Disease from consumption","Urban Runoff (storm drains),Stream Bank Erosion,Atmospheric Deposition,Dish-washing Detergent,Agriculture","Food/Garbage Disposal Waste,Commercial/Industrial Waste,Individual Sewage Systems,Human Waste Products",5,,3,,,1,2,4,,,1,,4,2,,,,3,Application of fertilizers,4,4,News outlets,Consumer,3,4,491,293,Northeastern Minnesota,Unknown
9/2/2019 10:15:53,9/2/2019 10:23:23,IP Address,131.212.249.117,100,450,True,9/2/2019 10:23:24,R_1ruKrkjkQ4GumSY,,,,,44.9763946533203125,-93.2239990234375,anonymous,EN,"I consent, begin the study",45-54 years old,Female,White,Graduate or professional degree,"$105,000 or more",55109,Suburban,5,5,5,5,5,5,5,5,I don't use any of these on a regular basis,7,Synthetic chemicals,3,"Toxic drinking water,Algae blooms,Death of fish and other aquatic life","Urban Runoff (storm drains),Dish-washing Detergent,Agriculture,Commercial/Industrial Waste","Human Waste Products,Individual Sewage Systems,Atmospheric Deposition,Food/Garbage Disposal Waste,Stream Bank Erosion",3,,,,4,1,,2,,,4,3,1,,,5,,2,Application of fertilizers,5,5,News outlets,Consumer,3,4,408,608,The Twin-Cities Metro Area,Unknown
8/28/2019 16:37:05,8/28/2019 16:44:38,IP Address,131.212.248.197,100,452,True,8/28/2019 16:44:38,R_1JLRLe4EAPpzGYk,,,,,44.9763946533203125,-93.2239990234375,anonymous,EN,"I consent, begin the study",45-54 years old,Female,White,"Some college, no degree","$45,000 - $64,999",55372,Suburban,4,4,4,2,2,2,4,4,"Water cooler tanks (e.g. Culligan Water)
 ",3,Synthetic chemicals,0,"Algae blooms,Disease from consumption,Skin rashes with contact","Commercial/Industrial Waste,Agriculture,Atmospheric Deposition,Urban Runoff (storm drains)","Stream Bank Erosion,Dish-washing Detergent,Individual Sewage Systems,Food/Garbage Disposal Waste,Human Waste Products",2,,3,,1,4,,,,,4,,5,,,1,2,3,I don’t know,4,3,News outlets,Consumer,3,4,407,720,Southeast Minnesota,Unknown
9/2/2019 8:47:32,9/2/2019 8:55:04,IP Address,131.212.250.132,100,452,True,9/2/2019 8:55:05,R_3nVQY3SiGikeXJD,,,,,44.9763946533203125,-93.2239990234375,anonymous,EN,"I consent, begin the study",65-74 years old,Female,White,Graduate or professional degree,"$80,000 - $104,999",55406,Urban,5,5,5,5,5,5,5,5,I don't use any of these on a regular basis,10,Pesticides,3,"Algae blooms,Death of fish and other aquatic life,Skin rashes with contact","Agriculture,Urban Runoff (storm drains),Commercial/Industrial Waste",Dish-washing Detergent,1,,,,3,2,,,,,,,,,,,1,,Runoff from animal operations,4,4,News outlets,Consumer,4,4,486,254,Northeastern Minnesota,Unknown
9/2/2019 9:29:19,9/2/2019 9:36:51,IP Address,131.212.250.203,100,452,True,9/2/2019 9:36:52,R_2dYYWYjWyKu4gwC,,,,,44.9763946533203125,-93.2239990234375,anonymous,EN,"I consent, begin the study",55-64 years old,Male,White,Graduate or professional degree,"$105,000 or more",55331,Suburban,5,5,5,5,5,5,5,5,"Water softeners
 ,Bottled Water
 ",10,Phosphorus,1,"Toxic drinking water,Algae blooms,Death of fish and other aquatic life","Human Waste Products,Urban Runoff (storm drains),Agriculture",,3,,,1,,2,,,,,,,,,,,,,Application of fertilizers,3,3,News outlets,,3,3,203,691,Southwest Minnesota,Unknown
8/28/2019 19:07:27,8/28/2019 19:15:02,IP Address,131.212.251.55,100,454,True,8/28/2019 19:15:02,R_1MTa5pPja3XbShI,,,,,44.9763946533203125,-93.2239990234375,anonymous,EN,"I consent, begin the study",18-24 years old,Female,White,"Some college, no degree","Less than $24,999",55105,Urban,3,3,5,1,4,4,5,5,I don't use any of these on a regular basis,8,Phosphorus,3,"Toxic drinking water,Algae blooms,Death of fish and other aquatic life,Eutrophication","Agriculture,Stream Bank Erosion,Commercial/Industrial Waste,Urban Runoff (storm drains)","Human Waste Products,Food/Garbage Disposal Waste,Atmospheric Deposition,Dish-washing Detergent,Individual Sewage Systems",1,,,,3,4,2,,,,2,3,1,,,,4,5,Cropland runoff,3,3,School,"Academic/University Researcher/Extension,Consumer",2,4,439,727,Southeast Minnesota,Unknown
9/2/2019 9:57:09,9/2/2019 10:04:44,IP Address,131.212.250.108,100,454,True,9/2/2019 10:04:44,R_3EbVCkCFcrpEZ1t,,,,,44.9763946533203125,-93.2239990234375,anonymous,EN,"I consent, begin the study",35-44 years old,Female,White,"Some college, no degree","$25,000 - $44,999",55069,Rural,4,3,4,2,2,2,3,5,"Water cooler tanks (e.g. Culligan Water)
 ,Bottled Water
 ",5,Bacteria,3,"Algae blooms,Death of fish and other aquatic life","Dish-washing Detergent,Commercial/Industrial Waste,Urban Runoff (storm drains),Individual Sewage Systems,Human Waste Products","Atmospheric Deposition,Food/Garbage Disposal Waste,Stream Bank Erosion,Agriculture",,,,5,2,3,,1,4,4,2,1,,,,3,,,Erosion,0,0,News outlets,"Producer/Farmer,Agricultural industry member,Consumer",1,1,408,700,Southeast Minnesota,Unknown
9/2/2019 12:43:22,9/2/2019 12:50:57,IP Address,131.212.250.253,100,454,True,9/2/2019 12:50:57,R_2f88xsjO92DTqZz,,,,,44.9763946533203125,-93.2239990234375,anonymous,EN,"I consent, begin the study",45-54 years old,Female,White,Bachelor's degree,"$65,000 - $79,999",55416,Suburban,3,4,3,4,2,2,4,3,"Water softeners
 ,Bottled Water
 ",7,Pesticides,1,"Algae blooms,Heavy Metal Contamination,Skin rashes with contact","Commercial/Industrial Waste,Agriculture,Urban Runoff (storm drains),Stream Bank Erosion","Atmospheric Deposition,Human Waste Products,Food/Garbage Disposal Waste,Dish-washing Detergent,Individual Sewage Systems",2,,,,1,3,4,,,,3,1,2,,,,4,5,Application of fertilizers,3,2,Word-of-mouth,Consumer,2,2,119,525,Southwest Minnesota,Unknown
9/2/2019 12:50:06,9/2/2019 12:57:41,IP Address,131.212.250.188,100,455,True,9/2/2019 12:57:42,R_12KlFMfgrvvE6Ub,,,,,44.9763946533203125,-93.2239990234375,anonymous,EN,"I consent, begin the study",45-54 years old,Female,White,"Some college, no degree","$80,000 - $104,999",55075,Suburban,5,4,5,4,3,4,5,5,"Water softeners
 ,Bottled Water
 ",6,Synthetic chemicals,0,"Toxic drinking water,Algae blooms,Death of fish and other aquatic life,Waterborne pathogens,Skin rashes with contact","Urban Runoff (storm drains),Commercial/Industrial Waste,Individual Sewage Systems,Atmospheric Deposition","Food/Garbage Disposal Waste,Human Waste Products,Dish-washing Detergent,Stream Bank Erosion,Agriculture",,,4,,2,1,,,3,5,1,,2,,,4,3,,Application of fertilizers,5,3,News outlets,Consumer,3,4,396,613,The Twin-Cities Metro Area,Unknown
8/28/2019 16:17:37,8/28/2019 16:25:14,IP Address,131.212.249.13,100,456,True,8/28/2019 16:25:14,R_AglcIfamKryWZkB,,,,,44.9763946533203125,-93.2239990234375,anonymous,EN,"I consent, begin the study",35-44 years old,Male,White,Graduate or professional degree,"$105,000 or more",55108,Urban,4,3,5,0,5,3,4,0,I don't use any of these on a regular basis,10,Nitrogen ,,"Algae blooms,Flooding,Waterborne pathogens","Urban Runoff (storm drains),Agriculture","Human Waste Products,Food/Garbage Disposal Waste",2,,,,,1,,,,,2,,1,,,,,,Cropland runoff,4,3,Social media,Consumer,4,4,319,488,Central Minnesota,Unknown
8/28/2019 16:28:36,8/28/2019 16:36:13,IP Address,131.212.249.242,100,456,True,8/28/2019 16:36:13,R_2rvfbbNdtzGytYd,,,,,44.9763946533203125,-93.2239990234375,anonymous,EN,"I consent, begin the study",25-34 years old,Female,White,Bachelor's degree,"$25,000 - $44,999",55123,Suburban,4,4,4,2,3,2,4,3,"Water softeners
 ",8,Phosphorus,3,"Toxic drinking water,Algae blooms,Death of fish and other aquatic life,Waterborne pathogens,Eutrophication,Heavy Metal Contamination","Dish-washing Detergent,Urban Runoff (storm drains),Commercial/Industrial Waste,Individual Sewage Systems,Food/Garbage Disposal Waste,Human Waste Products,Agriculture","Atmospheric Deposition,Stream Bank Erosion",7,5,,6,3,2,,1,4,,,1,,,,2,,,Cropland runoff,3,3,School,Student in agricultural field ,2,2,381,598,The Twin-Cities Metro Area,Unknown
8/28/2019 15:28:22,8/28/2019 15:36:00,IP Address,131.212.250.3,100,458,True,8/28/2019 15:36:01,R_1mxyDttlW3lhG89,,,,,44.9763946533203125,-93.2239990234375,anonymous,EN,"I consent, begin the study",55-64 years old,Female,White,Bachelor's degree,"$80,000 - $104,999",55906,Urban,4,4,4,4,2,2,4,4,"Water softeners
 ,Bottled Water
 ",8,Bacteria,1,"Toxic drinking water,Algae blooms,Death of fish and other aquatic life,Waterborne pathogens,Disease from consumption,Skin rashes with contact","Food/Garbage Disposal Waste,Individual Sewage Systems,Atmospheric Deposition,Commercial/Industrial Waste,Human Waste Products,Urban Runoff (storm drains),Stream Bank Erosion,Agriculture",Dish-washing Detergent,8,1,3,5,4,6,7,,2,,,,,,,,1,,Cropland runoff,5,5,News outlets,Consumer,3,4,459,721,Southeast Minnesota,Unknown
9/2/2019 9:43:16,9/2/2019 9:50:55,IP Address,131.212.250.108,100,459,True,9/2/2019 9:50:56,R_yJglkjv74qIrr3j,,,,,44.9763946533203125,-93.2239990234375,anonymous,EN,"I consent, begin the study",35-44 years old,Female,White,Bachelor's degree,"$80,000 - $104,999",55316,Suburban,3,3,3,2,2,3,4,4,I don't use any of these on a regular basis,5,Phosphorus,1,"Algae blooms,Death of fish and other aquatic life,Waterborne pathogens","Urban Runoff (storm drains),Human Waste Products,Food/Garbage Disposal Waste,Commercial/Industrial Waste,Agriculture","Individual Sewage Systems,Dish-washing Detergent,Atmospheric Deposition,Stream Bank Erosion",5,3,,2,4,1,,,,,,3,,,,4,2,1,Application of fertilizers,4,5,Social media,Consumer,3,3,382,605,The Twin-Cities Metro Area,Unknown
8/28/2019 15:49:48,8/28/2019 15:57:28,IP Address,131.212.248.17,100,460,True,8/28/2019 15:57:29,R_2EuWfLCqQIfFfhA,,,,,44.9763946533203125,-93.2239990234375,anonymous,EN,"I consent, begin the study",55-64 years old,Female,White,Bachelor's degree,"Less than $24,999",55438,Suburban,5,4,5,3,3,3,4,5,"Water purifiers/filter
 ",8,Pesticides,2,"Toxic drinking water,Algae blooms,Death of fish and other aquatic life,Eutrophication,Skin rashes with contact","Agriculture,Individual Sewage Systems,Commercial/Industrial Waste,Urban Runoff (storm drains)","Human Waste Products,Food/Garbage Disposal Waste,Stream Bank Erosion,Atmospheric Deposition,Dish-washing Detergent",1,,,,3,4,,,2,,2,4,1,,,3,5,,Cropland runoff,3,2,Government reports,Consumer,3,3,395,698,Southeast Minnesota,Unknown
8/28/2019 19:38:50,8/28/2019 19:46:31,IP Address,131.212.251.134,100,460,True,8/28/2019 19:46:32,R_uqDnab43vPVHG2B,,,,,44.9763946533203125,-93.2239990234375,anonymous,EN,"I consent, begin the study",45-54 years old,Female,White,"Some college, no degree","$45,000 - $64,999",55125,Suburban,5,5,5,4,4,4,5,5,"Water purifiers/filter
 ",7,Phosphorus,2,"Algae blooms,Death of fish and other aquatic life","Agriculture,Stream Bank Erosion,Commercial/Industrial Waste,Atmospheric Deposition","Dish-washing Detergent,Urban Runoff (storm drains),Individual Sewage Systems,Human Waste Products,Food/Garbage Disposal Waste",1,,4,,3,,2,,,,5,,4,,2,,1,3,Cropland runoff,2,5,Other,Consumer,5,5,410,295,Northeastern Minnesota,Unknown
8/28/2019 16:07:59,8/28/2019 16:15:40,IP Address,131.212.250.3,100,461,True,8/28/2019 16:15:41,R_3kw9bePEsxidyC8,,,,,44.9763946533203125,-93.2239990234375,anonymous,EN,"I consent, begin the study",45-54 years old,Male,Other,Bachelor's degree,"$105,000 or more",55119,Urban,5,5,5,5,5,5,5,5,,9,Nitrogen ,2,"Toxic drinking water,Algae blooms,Death of fish and other aquatic life,Disease from consumption",,,,,,,,,,,,,,,,,,,,,Application of fertilizers,4,4,News outlets,Consumer,5,5,175,636,Southwest Minnesota,Unknown
8/28/2019 18:38:02,8/28/2019 18:45:45,IP Address,131.212.250.152,100,462,True,8/28/2019 18:45:46,R_1MLsgz7SVPy8jcu,,,,,44.9763946533203125,-93.2239990234375,anonymous,EN,"I consent, begin the study",65-74 years old,Male,White,Graduate or professional degree,"$105,000 or more",55112,Suburban,5,4,4,0,0,2,5,2,"Water purifiers/filter
 ,Bottled Water
 ",5,Nitrogen ,0,"Algae blooms,Death of fish and other aquatic life,Skin rashes with contact","Individual Sewage Systems,Dish-washing Detergent,Human Waste Products,Commercial/Industrial Waste,Food/Garbage Disposal Waste,Agriculture","Atmospheric Deposition,Stream Bank Erosion,Urban Runoff (storm drains)",6,5,,3,4,,,2,1,,,1,,,3,2,,,Application of fertilizers,3,4,Government reports,Consumer,3,3,422,706,Southeast Minnesota,Unknown
9/2/2019 11:18:51,9/2/2019 11:26:35,IP Address,131.212.248.158,100,463,True,9/2/2019 11:26:35,R_1jpuKlW2cN0znwl,,,,,44.9763946533203125,-93.2239990234375,anonymous,EN,"I consent, begin the study",18-24 years old,Male,White,"Some college, no degree","Less than $24,999",55008,Rural,5,1,4,1,1,1,1,5,"Water cooler tanks (e.g. Culligan Water)
 ,Bottled Water
 ",10,Nitrogen ,5,Algae blooms,"Food/Garbage Disposal Waste,Urban Runoff (storm drains),Commercial/Industrial Waste,Human Waste Products","Atmospheric Deposition,Individual Sewage Systems,Dish-washing Detergent,Stream Bank Erosion,Agriculture",,1,,4,3,2,,,,5,,1,,,,4,3,2,Erosion,4,6,Social media,Producer/Farmer,2,3,259,463,Central Minnesota,Unknown
9/2/2019 12:09:35,9/2/2019 12:17:20,IP Address,131.212.248.239,100,464,True,9/2/2019 12:17:22,R_r1RmnRvJlo9o6nD,,,,,44.9763946533203125,-93.2239990234375,anonymous,EN,"I consent, begin the study",55-64 years old,Female,White,"Some college, no degree","$45,000 - $64,999",55124,Suburban,5,5,5,5,5,5,5,5,"Water purifiers/filter
 ,Water softeners
 ,Bottled Water
 ",10,Phosphorus,1,"Algae blooms,Death of fish and other aquatic life,Skin rashes with contact","Human Waste Products,Urban Runoff (storm drains),Agriculture,Individual Sewage Systems",Stream Bank Erosion,3,,,1,,2,,,4,,,,,,,1,,,Application of fertilizers,2,2,News outlets,Consumer,2,4,241,682,Southwest Minnesota,Unknown
8/28/2019 16:42:07,8/28/2019 16:49:52,IP Address,131.212.248.46,100,465,True,8/28/2019 16:49:52,R_2asjRZzAWVCexak,,,,,44.9763946533203125,-93.2239990234375,anonymous,EN,"I consent, begin the study",65-74 years old,Female,White,Graduate or professional degree,"$105,000 or more",55113,Suburban,4,2,1,3,2,2,2,2,"Water softeners
 ",5,Bacteria,2,"Algae blooms,Death of fish and other aquatic life","Stream Bank Erosion,Human Waste Products,Urban Runoff (storm drains),Food/Garbage Disposal Waste","Individual Sewage Systems,Atmospheric Deposition,Commercial/Industrial Waste,Dish-washing Detergent,Agriculture",,4,,2,,3,1,,,5,,2,,3,,,4,1,I don’t know,2,1,Other,"Producer/Farmer,Academic/University Researcher/Extension,Consumer",3,3,372,593,The Twin-Cities Metro Area,Unknown
