StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q1,Q2,Q2,Q3,Q3,Q4,Q4,Q5,Q5,Q6,Q6,Q7,Q8,Q8,Q9.1,Q.9.1,Q9.2,Q.9.2,Q9.3,Q.9.3,Q11_1,Q.11.1,Q11_2,Q.11.2,Q11_3,Q.11.3,Q11_4,Q.11.4,Q11_5,Q.11.5,Q10,Q12,Q13,Q14_1,Q15,Q16_0_GROUP,Q16_1_GROUP,Q16_0_1_RANK,Q16_0_2_RANK,Q16_0_9_RANK,Q16_0_3_RANK,Q16_0_4_RANK,Q16_0_5_RANK,Q16_0_7_RANK,Q16_0_14_RANK,Q16_0_15_RANK,Q16_1_1_RANK,Q16_1_2_RANK,Q16_1_9_RANK,Q16_1_3_RANK,Q16_1_4_RANK,Q16_1_5_RANK,Q16_1_7_RANK,Q16_1_14_RANK,Q16_1_15_RANK,Q17,Q18_1,Q18_2,Q19,Q20,Q21_1,Q21_2,Q22_1_x,Q22_1_y,Q22,Q7 - Topics
9/2/2019 8:39,9/2/2019 8:43,IP Address,131.212.249.131,100,238,TRUE,9/2/2019 8:43,R_3iPhQA0fhsX4BR1,,,,,44.97639465,-93.22399902,anonymous,EN,"I consent, begin the study",1,18-24 years old,1,Female,9,White,6,Graduate or professional degree,3,"$45,000 - $64,999",55057,3,Rural,2,2,2,2,4,3,0,1,1,1,1,1,4,3,3,2,I don't use any of these on a regular basis,5,Nitrogen ,,"Toxic drinking water,Algae blooms,Death of fish and other aquatic life,Flooding,Waterborne pathogens,Disease from consumption,Eutrophication,Heavy Metal Contamination,Skin rashes with contact","Agriculture,Commercial/Industrial Waste,Stream Bank Erosion,Urban Runoff (storm drains),Dish-washing Detergent,Atmospheric Deposition","Individual Sewage Systems,Human Waste Products,Food/Garbage Disposal Waste",1,,6,,2,4,3,5,,,3,,2,,,,,1,I don’t know,5,5,Government reports,Consumer,2,2,380,602,The Twin-Cities Metro Area,Unknown
9/2/2019 8:41,9/2/2019 8:46,IP Address,131.212.248.28,100,310,TRUE,9/2/2019 8:46,R_2wuxfVdB7dupcJ2,,,,,44.97639465,-93.22399902,anonymous,EN,"I consent, begin the study",5,55-64 years old,1,Female,9,White,6,Graduate or professional degree,6,"$105,000 or more",55118,1,Urban,2,2,2,2,2,2,1,1,1,1,1,1,4,3,4,3,"Water purifiers/filter
 ",3,Pesticides,0,"Toxic drinking water,Algae blooms,Skin rashes with contact","Urban Runoff (storm drains),Food/Garbage Disposal Waste,Individual Sewage Systems,Dish-washing Detergent,Human Waste Products","Stream Bank Erosion,Atmospheric Deposition,Commercial/Industrial Waste,Agriculture",,2,,5,,1,,4,3,4,,2,,3,,1,,,I don’t know,2,2,News outlets,Consumer,2,2,158,589,Southwest Minnesota,Unknown
9/2/2019 8:40,9/2/2019 8:47,IP Address,131.212.250.141,100,412,TRUE,9/2/2019 8:47,R_6msp7R00LRBKUTL,,,,,44.97639465,-93.22399902,anonymous,EN,"I consent, begin the study",2,25-34 years old,1,Female,9,White,6,Graduate or professional degree,6,"$105,000 or more",55103,1,Urban,1,1,1,1,2,2,0,1,2,2,2,2,5,3,5,3,I don't use any of these on a regular basis,5,Phosphorus,0,"Algae blooms,Death of fish and other aquatic life,Skin rashes with contact","Urban Runoff (storm drains),Agriculture,Commercial/Industrial Waste,Human Waste Products","Food/Garbage Disposal Waste,Individual Sewage Systems,Stream Bank Erosion,Dish-washing Detergent,Atmospheric Deposition",2,,,4,3,1,,,,,1,5,,,,3,4,2,Application of fertilizers,4,3,News outlets,Consumer,1,2,327,720,Southeast Minnesota,Unknown
9/2/2019 8:38,9/2/2019 8:47,IP Address,131.212.250.33,100,552,TRUE,9/2/2019 8:47,R_bDavxxkUxIRpoE9,,,,,44.97639465,-93.22399902,anonymous,EN,"I consent, begin the study",5,55-64 years old,1,Female,9,White,5,Bachelor's Degree,2,"$25,000 - $44,999",55122,2,Suburban,5,3,5,3,5,3,4,3,4,3,5,3,5,3,5,3,"Water softeners
 ",10,Phosphorus,2,"Algae blooms,Death of fish and other aquatic life","Commercial/Industrial Waste,Dish-washing Detergent,Stream Bank Erosion,Urban Runoff (storm drains),Agriculture","Atmospheric Deposition,Food/Garbage Disposal Waste,Human Waste Products,Individual Sewage Systems",5,,,,1,4,3,2,,,2,1,3,,,,,4,Application of fertilizers,3,3,News outlets,Consumer,5,5,380,601,The Twin-Cities Metro Area,Unknown
9/2/2019 8:38,9/2/2019 8:47,IP Address,131.212.248.135,100,555,TRUE,9/2/2019 8:47,R_6AsK7jtWSIUzK13,,,,,44.97639465,-93.22399902,anonymous,EN,"I consent, begin the study",5,55-64 years old,2,Male,9,White,5,Bachelor's Degree,5,"$80,000 - $104,999",55118,2,Suburban,3,2,1,1,4,3,3,2,2,2,4,3,5,3,4,3,"Water cooler tanks (e.g. Culligan Water)
 ,Bottled Water
 ",5,Bacteria,1,"Toxic drinking water,Disease from consumption,Skin rashes with contact",Food/Garbage Disposal Waste,Stream Bank Erosion,,1,,,,,,,,,,,,,,1,,,Application of fertilizers,3,3,News outlets,Consumer,3,3,394,591,The Twin-Cities Metro Area,Unknown
9/2/2019 8:34,9/2/2019 8:48,IP Address,131.212.250.91,100,850,TRUE,9/2/2019 8:48,R_2arhfPPeDp6eDN8,,,,,44.97639465,-93.22399902,anonymous,EN,"I consent, begin the study",7,75 years or older,1,Female,9,White,4,"Some college, no degree",4,"$65,000 - $79,999",55013,3,Rural,5,3,5,3,5,3,4,3,2,2,2,2,5,3,5,3,I don't use any of these on a regular basis,7,Pesticides,1,Death of fish and other aquatic life,,,,,,,,,,,,,,,,,,,,,Application of fertilizers,1,2,News outlets,Consumer,3,4,465,739,Southeast Minnesota,Unknown
9/2/2019 8:39,9/2/2019 8:49,IP Address,131.212.249.176,100,563,TRUE,9/2/2019 8:49,R_1rwybmx7PUjMviN,,,,,44.97639465,-93.22399902,anonymous,EN,"I consent, begin the study",5,55-64 years old,1,Female,9,White,6,Graduate or professional degree,5,"$80,000 - $104,999",55127,2,Suburban,4,3,4,3,5,3,0,1,3,2,3,2,4,3,4,3,"Water purifiers/filter
 ,Water softeners
 ",8,Phosphorus,3,"Algae blooms,Death of fish and other aquatic life,Eutrophication","Agriculture,Individual Sewage Systems,Stream Bank Erosion","Human Waste Products,Commercial/Industrial Waste,Atmospheric Deposition",1,,,,,,3,,2,,,3,1,2,,,,,Erosion,2,4,News outlets,Consumer,2,4,415,731,Southeast Minnesota,Unknown
9/2/2019 8:42,9/2/2019 8:49,IP Address,131.212.251.98,100,394,TRUE,9/2/2019 8:49,R_2SuhnzaLSCCHv7M,,,,,44.97639465,-93.22399902,anonymous,EN,"I consent, begin the study",2,25-34 years old,2,Male,9,White,5,Bachelor's Degree,6,"$105,000 or more",55103,1,Urban,4,3,4,3,5,3,2,2,3,2,3,2,5,3,5,3,I don't use any of these on a regular basis,7,Nitrogen ,1,Death of fish and other aquatic life,"Human Waste Products,Food/Garbage Disposal Waste,Commercial/Industrial Waste,Agriculture","Individual Sewage Systems,Dish-washing Detergent,Urban Runoff (storm drains),Atmospheric Deposition,Stream Bank Erosion",4,2,,1,3,,,,,,,4,,,3,5,2,1,Runoff from animal operations,3,3,Government reports,Consumer,2,2,383,602,The Twin-Cities Metro Area,Unknown
9/2/2019 8:49,9/2/2019 8:53,IP Address,131.212.250.141,100,225,TRUE,9/2/2019 8:53,R_1GweeRn3g1wM37F,,,,,44.97639465,-93.22399902,anonymous,EN,"I consent, begin the study",5,55-64 years old,2,Male,9,White,6,Graduate or professional degree,6,"$105,000 or more",55318,2,Suburban,5,3,5,3,4,3,3,2,3,2,3,2,5,3,5,3,"Bottled Water
 ",10,Pesticides,0,Flooding,"Urban Runoff (storm drains),Individual Sewage Systems,Atmospheric Deposition,Dish-washing Detergent,Commercial/Industrial Waste","Food/Garbage Disposal Waste,Stream Bank Erosion,Human Waste Products,Agriculture",,,3,,5,1,,4,2,4,1,,3,,,2,,,Cropland runoff,5,4,News outlets,Consumer,3,3,376,609,The Twin-Cities Metro Area,Unknown
9/2/2019 8:49,9/2/2019 8:53,IP Address,131.212.250.91,100,263,TRUE,9/2/2019 8:53,R_2SejMJPpiQtA5fY,,,,,44.97639465,-93.22399902,anonymous,EN,"I consent, begin the study",4,45-54 years old,1,Female,9,White,6,Graduate or professional degree,4,"$65,000 - $79,999",55318,2,Suburban,4,3,4,3,4,3,3,2,3,2,3,2,5,3,5,3,"Water purifiers/filter
 ,Water softeners
 ",5,Bacteria,,"Toxic drinking water,Algae blooms,Death of fish and other aquatic life,Waterborne pathogens,Disease from consumption,Eutrophication,Skin rashes with contact","Urban Runoff (storm drains),Food/Garbage Disposal Waste,Agriculture",Individual Sewage Systems,3,2,,,,1,,,,,,,,,,,,1,I don’t know,4,3,Government reports,Consumer,3,3,413,227,Northeastern Minnesota,Unknown
9/2/2019 8:47,9/2/2019 8:54,IP Address,131.212.248.28,100,413,TRUE,9/2/2019 8:54,R_1LipT1swGPgVCCM,,,,,44.97639465,-93.22399902,anonymous,EN,"I consent, begin the study",5,55-64 years old,2,Male,9,White,5,Bachelor's Degree,5,"$80,000 - $104,999",55112,1,Urban,4,3,4,3,4,3,3,2,4,3,3,2,3,2,4,3,I don't use any of these on a regular basis,8,Nitrogen ,0,"Toxic drinking water,Algae blooms,Death of fish and other aquatic life","Agriculture,Individual Sewage Systems,Urban Runoff (storm drains),Stream Bank Erosion","Food/Garbage Disposal Waste,Atmospheric Deposition,Dish-washing Detergent,Commercial/Industrial Waste,Human Waste Products",1,,,,,3,4,,2,,1,2,5,4,,,3,,Cropland runoff,3,3,News outlets,Consumer,3,4,159,691,Southwest Minnesota,Unknown
9/2/2019 8:49,9/2/2019 8:54,IP Address,131.212.250.33,100,288,TRUE,9/2/2019 8:54,R_1d0Mc29ZqdRlC1Q,,,,,44.97639465,-93.22399902,anonymous,EN,"I consent, begin the study",2,25-34 years old,1,Female,9,White,6,Graduate or professional degree,5,"$80,000 - $104,999",55113,2,Suburban,2,2,1,1,2,2,1,1,2,2,2,2,2,2,1,1,"Water softeners
 ",2,Nitrogen ,1,"Toxic drinking water,Algae blooms,Death of fish and other aquatic life","Commercial/Industrial Waste,Urban Runoff (storm drains),Stream Bank Erosion,Atmospheric Deposition,Agriculture","Individual Sewage Systems,Human Waste Products,Dish-washing Detergent,Food/Garbage Disposal Waste",5,,4,,1,2,3,,,,4,,2,,,,3,1,I don’t know,3,3,Social media,Consumer,2,2,193,656,Southwest Minnesota,Unknown
9/2/2019 8:47,9/2/2019 8:55,IP Address,131.212.250.132,100,452,TRUE,9/2/2019 8:55,R_3nVQY3SiGikeXJD,,,,,44.97639465,-93.22399902,anonymous,EN,"I consent, begin the study",6,65-74 years old,1,Female,9,White,6,Graduate or professional degree,5,"$80,000 - $104,999",55406,1,Urban,5,3,5,3,5,3,5,3,5,3,5,3,5,3,5,3,I don't use any of these on a regular basis,10,Pesticides,3,"Algae blooms,Death of fish and other aquatic life,Skin rashes with contact","Agriculture,Urban Runoff (storm drains),Commercial/Industrial Waste",Dish-washing Detergent,1,,,,3,2,,,,,,,,,,,1,,Runoff from animal operations,4,4,News outlets,Consumer,4,4,486,254,Northeastern Minnesota,Unknown
9/2/2019 8:50,9/2/2019 8:55,IP Address,131.212.249.176,100,305,TRUE,9/2/2019 8:55,R_1eKreERtef81AIo,,,,,44.97639465,-93.22399902,anonymous,EN,"I consent, begin the study",3,35-44 years old,1,Female,9,White,3,Associate's Degree,4,"$65,000 - $79,999",55379,2,Suburban,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,"Water softeners
 ",5,Bacteria,0,,,,,,,,,,,,,,,,,,,,,,Erosion,1,1,News outlets,Consumer,2,2,389,591,The Twin-Cities Metro Area,Unknown
9/2/2019 8:50,9/2/2019 8:55,IP Address,131.212.251.98,100,332,TRUE,9/2/2019 8:55,R_Q0wMtWm0vlf4p4l,,,,,44.97639465,-93.22399902,anonymous,EN,"I consent, begin the study",4,45-54 years old,2,Male,9,White,6,Graduate or professional degree,6,"$105,000 or more",55104,1,Urban,2,2,2,2,2,2,0,1,3,2,3,2,3,2,2,2,I don't use any of these on a regular basis,0,Phosphorus,0,"Algae blooms,Heavy Metal Contamination","Agriculture,Human Waste Products,Urban Runoff (storm drains)",Dish-washing Detergent,1,,,2,,3,,,,,,,,,,,1,,Application of fertilizers,2,2,News outlets,Consumer,2,2,392,590,The Twin-Cities Metro Area,Unknown
9/2/2019 8:50,9/2/2019 8:55,IP Address,131.212.250.193,100,308,TRUE,9/2/2019 8:55,R_3kj4bzhFQt07FGK,,,,,44.97639465,-93.22399902,anonymous,EN,"I consent, begin the study",4,45-54 years old,1,Female,9,White,6,Graduate or professional degree,6,"$105,000 or more",55116,1,Urban,4,3,4,3,4,3,3,2,3,2,3,2,3,2,3,2,I don't use any of these on a regular basis,7,Nitrogen ,2,"Toxic drinking water,Algae blooms","Agriculture,Atmospheric Deposition,Urban Runoff (storm drains),Human Waste Products,Individual Sewage Systems,Stream Bank Erosion,Commercial/Industrial Waste","Dish-washing Detergent,Food/Garbage Disposal Waste",1,,2,4,7,3,6,,5,,2,,,,,,1,,I don’t know,3,3,News outlets,Consumer,3,3,187,667,Southwest Minnesota,Unknown
9/2/2019 8:47,9/2/2019 8:56,IP Address,131.212.249.17,100,527,TRUE,9/2/2019 8:56,R_12go6feS8PKXOuA,,,,,44.97639465,-93.22399902,anonymous,EN,"I consent, begin the study",7,75 years or older,2,Male,9,White,6,Graduate or professional degree,6,"$105,000 or more",55406,1,Urban,3,2,2,2,4,3,1,1,2,2,3,2,3,2,2,2,"Water cooler tanks (e.g. Culligan Water)
 ",6,Phosphorus,1,"Toxic drinking water,Algae blooms,Death of fish and other aquatic life,Eutrophication","Agriculture,Urban Runoff (storm drains),Dish-washing Detergent,Commercial/Industrial Waste,Individual Sewage Systems","Human Waste Products,Atmospheric Deposition,Food/Garbage Disposal Waste,Stream Bank Erosion",1,,,,4,2,,3,5,,3,2,1,,,4,,,Application of fertilizers,3,3,News outlets,Consumer,2,2,187,587,Southwest Minnesota,Unknown
9/2/2019 8:48,9/2/2019 8:59,IP Address,131.212.248.38,100,686,TRUE,9/2/2019 8:59,R_3Jf1K8Gj4ECDr6T,,,,,44.97639465,-93.22399902,anonymous,EN,"I consent, begin the study",4,45-54 years old,2,Male,9,White,5,Bachelor's Degree,5,"$80,000 - $104,999",55126,2,Suburban,5,3,5,3,5,3,1,1,4,3,4,3,5,3,5,3,"Water purifiers/filter
 ,Bottled Water
 ",10,Nitrogen ,0,"Toxic drinking water,Algae blooms,Death of fish and other aquatic life,Disease from consumption,Skin rashes with contact","Individual Sewage Systems,Human Waste Products,Dish-washing Detergent,Commercial/Industrial Waste,Agriculture,Food/Garbage Disposal Waste","Urban Runoff (storm drains),Stream Bank Erosion,Atmospheric Deposition",5,6,,2,4,,,3,1,,,3,,,1,2,,,Cropland runoff,2,2,News outlets,Consumer,3,3,393,599,The Twin-Cities Metro Area,Unknown
9/2/2019 8:53,9/2/2019 8:59,IP Address,131.212.251.251,100,351,TRUE,9/2/2019 8:59,R_1mPdGyb0qVtycjn,,,,,44.97639465,-93.22399902,anonymous,EN,"I consent, begin the study",4,45-54 years old,1,Female,9,White,6,Graduate or professional degree,6,"$105,000 or more",55126,2,Suburban,1,1,4,3,4,3,1,1,4,3,4,3,5,3,3,2,"Water purifiers/filter
 ,Water softeners
 ",9,Nitrogen ,2,"Death of fish and other aquatic life,Eutrophication","Agriculture,Urban Runoff (storm drains),Human Waste Products,Commercial/Industrial Waste","Food/Garbage Disposal Waste,Atmospheric Deposition,Dish-washing Detergent,Individual Sewage Systems,Stream Bank Erosion",1,,,3,4,2,,,,,1,2,,,,5,3,4,Runoff from animal operations,4,3,News outlets,Consumer,2,3,199,665,Southwest Minnesota,Unknown
9/2/2019 8:54,9/2/2019 9:03,IP Address,131.212.248.92,100,518,TRUE,9/2/2019 9:03,R_3EWOLnv6ba5XYPi,,,,,44.97639465,-93.22399902,anonymous,EN,"I consent, begin the study",2,25-34 years old,2,Male,4,Multiracial,6,Graduate or professional degree,6,"$105,000 or more",55108,1,Urban,3,2,2,2,1,1,3,2,5,3,5,3,5,3,3,2,"Water purifiers/filter
 ,Bottled Water
 ",10,Nitrogen ,4,Eutrophication,"Agriculture,Urban Runoff (storm drains),Commercial/Industrial Waste,Human Waste Products,Dish-washing Detergent","Individual Sewage Systems,Food/Garbage Disposal Waste,Stream Bank Erosion,Atmospheric Deposition",1,,,4,3,2,,5,,,2,4,,,,3,,1,Application of fertilizers,3,5,School,Consumer,2,5,230,674,Southwest Minnesota,Unknown
9/2/2019 8:55,9/2/2019 9:04,IP Address,131.212.251.98,100,526,TRUE,9/2/2019 9:04,R_1erYIl7f7ihT9Vq,,,,,44.97639465,-93.22399902,anonymous,EN,"I consent, begin the study",1,18-24 years old,1,Female,9,White,5,Bachelor's Degree,1,"Less than $24,999",53179,2,Suburban,4,3,4,3,4,3,4,3,3,2,3,2,5,3,5,3,"Water purifiers/filter
 ,Water cooler tanks (e.g. Culligan Water)
 ,Bottled Water
 ",8,Synthetic chemicals,2,"Algae blooms,Death of fish and other aquatic life,Waterborne pathogens,Disease from consumption,Eutrophication,Heavy Metal Contamination","Food/Garbage Disposal Waste,Agriculture,Stream Bank Erosion,Atmospheric Deposition,Human Waste Products,Commercial/Industrial Waste,Urban Runoff (storm drains)","Individual Sewage Systems,Dish-washing Detergent",2,1,4,5,6,7,3,,,,,,,,,,2,1,I don’t know,3,1,News outlets,Consumer,3,4,432,724,Southeast Minnesota,Unknown
9/2/2019 8:54,9/2/2019 9:04,IP Address,131.212.248.30,100,648,TRUE,9/2/2019 9:04,R_2D2HpSCLjuSg2bV,,,,,44.97639465,-93.22399902,anonymous,EN,"I consent, begin the study",2,25-34 years old,1,Female,9,White,5,Bachelor's Degree,3,"$45,000 - $64,999",55044,2,Suburban,4,3,5,3,5,3,3,2,2,2,2,2,5,3,5,3,I don't use any of these on a regular basis,0,Phosphorus,0,"Algae blooms,Skin rashes with contact",,,,,,,,,,,,,,,,,,,,,Runoff from animal operations,6,5,News outlets,Consumer,,2,381,618,The Twin-Cities Metro Area,Unknown
9/2/2019 8:57,9/2/2019 9:05,IP Address,131.212.249.17,100,474,TRUE,9/2/2019 9:05,R_2WTZIrXnjXukcpD,,,,,44.97639465,-93.22399902,anonymous,EN,"I consent, begin the study",4,45-54 years old,1,Female,9,White,5,Bachelor's Degree,6,"$105,000 or more",55387,2,Suburban,5,3,4,3,5,3,3,2,3,2,4,3,5,3,3,2,"Water purifiers/filter
 ,Water softeners
 ",8,Pesticides,1,"Toxic drinking water,Algae blooms,Waterborne pathogens","Commercial/Industrial Waste,Urban Runoff (storm drains),Agriculture","Individual Sewage Systems,Dish-washing Detergent,Human Waste Products",3,,,,1,2,,,,,,,3,,,,2,1,Application of fertilizers,5,4,Social media,Consumer,3,4,213,659,Southwest Minnesota,Unknown
9/2/2019 9:00,9/2/2019 9:05,IP Address,131.212.251.251,100,344,TRUE,9/2/2019 9:05,R_1IY04cq5pPaHb4R,,,,,44.97639465,-93.22399902,anonymous,EN,"I consent, begin the study",5,55-64 years old,1,Female,9,White,5,Bachelor's Degree,2,"$25,000 - $44,999",53179,2,Suburban,4,3,4,3,4,3,3,2,4,3,4,3,4,3,4,3,"Water cooler tanks (e.g. Culligan Water)
 ,Water softeners
 ,Bottled Water
 ",6,Phosphorus,2,"Death of fish and other aquatic life,Heavy Metal Contamination","Urban Runoff (storm drains),Human Waste Products,Atmospheric Deposition,Agriculture,Commercial/Industrial Waste","Individual Sewage Systems,Dish-washing Detergent,Food/Garbage Disposal Waste,Stream Bank Erosion",4,,3,2,5,1,,,,,3,,,,,4,2,1,Application of fertilizers,4,3,School,Consumer,2,2,422,715,Southeast Minnesota,Unknown
9/2/2019 8:57,9/2/2019 9:05,IP Address,131.212.251.7,100,512,TRUE,9/2/2019 9:05,R_29vxDUviWd4VMN3,,,,,44.97639465,-93.22399902,anonymous,EN,"I consent, begin the study",4,45-54 years old,2,Male,9,White,5,Bachelor's Degree,6,"$105,000 or more",55387,2,Suburban,4,3,4,3,4,3,4,3,4,3,4,3,5,3,4,3,"Water purifiers/filter
 ,Water softeners
 ,Bottled Water
 ",9,Phosphorus,3,"Toxic drinking water,Algae blooms,Death of fish and other aquatic life,Skin rashes with contact","Agriculture,Urban Runoff (storm drains),Human Waste Products,Stream Bank Erosion,Commercial/Industrial Waste","Individual Sewage Systems,Dish-washing Detergent,Food/Garbage Disposal Waste,Atmospheric Deposition",1,,,3,5,2,4,,,,3,4,,,,,2,1,Application of fertilizers,1,1,News outlets,Consumer,4,4,221,656,Southwest Minnesota,Unknown
9/2/2019 9:01,9/2/2019 9:05,IP Address,131.212.248.28,100,290,TRUE,9/2/2019 9:05,R_2EipZVy0IGL4wkW,,,,,44.97639465,-93.22399902,anonymous,EN,"I consent, begin the study",1,18-24 years old,1,Female,9,White,5,Bachelor's Degree,3,"$45,000 - $64,999",55008,1,Urban,4,3,2,2,4,3,2,2,1,1,1,1,4,3,5,3,"Water purifiers/filter
 ",4,Bacteria,0,"Toxic drinking water,Death of fish and other aquatic life,Waterborne pathogens,Skin rashes with contact","Human Waste Products,Commercial/Industrial Waste,Food/Garbage Disposal Waste,Individual Sewage Systems,Urban Runoff (storm drains)","Atmospheric Deposition,Dish-washing Detergent,Agriculture,Stream Bank Erosion",,3,,1,2,5,,,4,3,,1,,,,4,2,,I don’t know,1,1,Social media,Consumer,1,1,393,595,The Twin-Cities Metro Area,Unknown
9/2/2019 8:56,9/2/2019 9:06,IP Address,131.212.248.50,100,553,TRUE,9/2/2019 9:06,R_324qQXRF3ZTnIHQ,,,,,44.97639465,-93.22399902,anonymous,EN,"I consent, begin the study",5,55-64 years old,1,Female,9,White,5,Bachelor's Degree,6,"$105,000 or more",55112,2,Suburban,5,3,5,3,5,3,2,2,5,3,5,3,5,3,4,3,"Water softeners
 ",10,Nitrogen ,3,"Toxic drinking water,Algae blooms,Death of fish and other aquatic life","Urban Runoff (storm drains),Agriculture,Food/Garbage Disposal Waste",Individual Sewage Systems,2,3,,,,1,,,,,,,,,,,,1,Application of fertilizers,3,4,Government reports,Consumer,4,4,357,503,Central Minnesota,Unknown
9/2/2019 9:01,9/2/2019 9:07,IP Address,131.212.250.61,100,361,TRUE,9/2/2019 9:07,R_12uqzhP3td0k796,,,,,44.97639465,-93.22399902,anonymous,EN,"I consent, begin the study",6,65-74 years old,2,Male,9,White,3,Associate's Degree,2,"$25,000 - $44,999",55126,2,Suburban,5,3,5,3,5,3,3,2,5,3,5,3,4,3,2,2,"Water purifiers/filter
 ",10,Phosphorus,3,"Toxic drinking water,Algae blooms,Death of fish and other aquatic life,Waterborne pathogens,Heavy Metal Contamination,Skin rashes with contact","Urban Runoff (storm drains),Stream Bank Erosion,Agriculture,Dish-washing Detergent,Commercial/Industrial Waste,Human Waste Products,Atmospheric Deposition,Individual Sewage Systems",Food/Garbage Disposal Waste,3,,7,6,5,1,2,4,8,,1,,,,,,,,Runoff from animal operations,3,5,Word-of-mouth,Consumer,4,3,166,638,Southwest Minnesota,Unknown
9/2/2019 9:01,9/2/2019 9:07,IP Address,131.212.250.78,100,410,TRUE,9/2/2019 9:07,R_3flZB3J3zwxLLxc,,,,,44.97639465,-93.22399902,anonymous,EN,"I consent, begin the study",5,55-64 years old,2,Male,9,White,6,Graduate or professional degree,6,"$105,000 or more",53179,2,Suburban,4,3,3,2,4,3,3,2,2,2,3,2,4,3,4,3,"Water cooler tanks (e.g. Culligan Water)
 ",5,Phosphorus,3,"Algae blooms,Eutrophication","Commercial/Industrial Waste,Agriculture","Food/Garbage Disposal Waste,Atmospheric Deposition,Stream Bank Erosion,Urban Runoff (storm drains),Dish-washing Detergent,Human Waste Products,Individual Sewage Systems",2,,,,1,,,,,,1,2,6,,4,3,5,7,Application of fertilizers,3,3,School,Consumer,2,2,387,614,The Twin-Cities Metro Area,Unknown
9/2/2019 9:05,9/2/2019 9:10,IP Address,131.212.251.98,100,289,TRUE,9/2/2019 9:10,R_3EuP5iLRoiLh9wa,,,,,44.97639465,-93.22399902,anonymous,EN,"I consent, begin the study",2,25-34 years old,2,Male,9,White,5,Bachelor's Degree,3,"$45,000 - $64,999",55221,1,Urban,4,3,5,3,4,3,4,3,4,3,2,2,4,3,5,3,"Water purifiers/filter
 ,Water softeners
 ",10,Phosphorus,0,"Toxic drinking water,Algae blooms,Flooding,Eutrophication,Heavy Metal Contamination","Food/Garbage Disposal Waste,Commercial/Industrial Waste","Individual Sewage Systems,Stream Bank Erosion",,1,,,2,,,,,,,,,,,2,,1,Erosion,3,4,News outlets,Student in agricultural field ,3,3,376,518,Central Minnesota,Unknown
9/2/2019 9:05,9/2/2019 9:11,IP Address,131.212.251.84,100,327,TRUE,9/2/2019 9:11,R_1GJtomfCRiHLbDr,,,,,44.97639465,-93.22399902,anonymous,EN,"I consent, begin the study",5,55-64 years old,2,Male,9,White,5,Bachelor's Degree,5,"$80,000 - $104,999",55448,2,Suburban,5,3,5,3,5,3,1,1,5,3,5,3,5,3,5,3,"Water purifiers/filter
 ,Water cooler tanks (e.g. Culligan Water)
 ,Water softeners
 ",10,Pesticides,,Toxic drinking water,"Agriculture,Individual Sewage Systems,Urban Runoff (storm drains),Commercial/Industrial Waste","Food/Garbage Disposal Waste,Atmospheric Deposition,Stream Bank Erosion,Dish-washing Detergent,Human Waste Products",1,,,,4,3,,,2,,1,2,5,,,3,4,,I don’t know,,,News outlets,Consumer,,,379,600,The Twin-Cities Metro Area,Unknown
